Date,Time,Booking ID,Booking Status,Customer ID,Vehicle Type,Pickup Location,Drop Location,AvgVTAT,Avg CTAT,Cancelled Rides by Customer,Reason for cancelling by Customer,Cancelled Rides by Driver,Reason for cancelling by Driver,Incomplete Rides,Incomplete Rides Reason,Booking Value,Ride Distance,Driver Ratings,Customer Rating
24/5/2026,18:58:24,CNR5374121,Cancelled by Driver,CUST94974,Prime Sedan,Sahakar Nagar,Peenya,,,No,,Yes,Customer related issue,No,,,,,
11/5/2026,13:39:37,CNR8865605,Pending,CUST98171,Bike,Varthur,Kengeri,,,No,,No,,No,,,,,
17/5/2026,17:59:11,CNR1515815,Success,CUST61140,Prime Plus,Varthur,Lalbagh,2.3,39.4,No,,No,,No,,1158.15,25.2,3.8,4.9
24/5/2026,15:34:15,CNR8391587,Success,CUST54870,Auto,Ulsoor,Lalbagh,5.5,42.7,No,,No,,No,,106.35,24.4,3.5,4.5
29/5/2026,16:23:07,CNR8708893,Success,CUST28292,Prime SUV,Electronic City,BTM Layout,8.1,24.2,No,,No,,No,,108.97,32,5,4.8
25/5/2026,10:43:56,CNR8529163,Success,CUST16781,Mini,BTM Layout,RT Nagar,9.2,14.6,No,,No,,No,,804.84,13.4,5,3.9
17/5/2026,10:49:11,CNR5240215,Success,CUST95557,Mini,Bellandur,Indiranagar,10.3,56.1,No,,No,,No,,156.93,14,4.9,5
31/5/2026,9:07:57,CNR4450073,Pending,CUST83472,Auto,Ulsoor,Bannerghatta Road,,,No,,No,,No,,,,,
17/5/2026,18:47:07,CNR8125433,Incomplete,CUST13208,Prime SUV,Marathahalli,Anekal,,,No,,No,,Yes,Vehicle Breakdown,,,,
17/5/2026,3:59:06,CNR1836932,Success,CUST99837,Prime Plus,Shivajinagar,Ulsoor,5,40.5,No,,No,,No,,229.35,23.6,5,3.9
4/5/2026,6:08:44,CNR5744754,Incomplete,CUST60241,Prime Sedan,Indiranagar,Jayanagar,,,No,,No,,Yes,Customer Demand,,,,
4/5/2026,11:42:43,CNR4735150,Incomplete,CUST22223,Prime Sedan,Airport Road,Hennur,,,No,,No,,Yes,Customer Demand,,,,
5/5/2026,19:42:22,CNR8537799,Cancelled by Driver,CUST74490,Auto,Airport Road,Kalyan Nagar,,,No,,Yes,Personal & Car related issues,No,,,,,
18/5/2026,8:16:05,CNR2529166,Success,CUST47106,Prime Sedan,JP Nagar,Madiwala,8.2,56.8,No,,No,,No,,584.71,4.9,4.5,3.9
13/5/2026,8:33:20,CNR8809161,Success,CUST95606,Auto,Frazer Town,Domlur,4.1,19.5,No,,No,,No,,308.16,11.9,3.5,3.8
12/5/2026,6:01:34,CNR2958676,Cancelled by Driver,CUST62020,eBike,Richmond Town,Madiwala,,,No,,Yes,More than permitted people in there,No,,,,,
3/5/2026,7:11:48,CNR7435985,Success,CUST24688,Prime SUV,CV Raman Nagar,Lalbagh,9.5,47.3,No,,No,,No,,208.62,21.4,4.3,3.8
11/5/2026,1:43:36,CNR8558064,Success,CUST91213,eBike,Shivajinagar,Hennur,2.8,59.9,No,,No,,No,,115.55,28.4,3.9,4.9
11/5/2026,6:32:17,CNR6351439,Success,CUST62356,eBike,Jayanagar,Marathahalli,12,13.7,No,,No,,No,,884.17,17,4.2,4.8
19/5/2026,16:48:45,CNR6326887,Cancelled by Driver,CUST47558,Prime SUV,Frazer Town,Anekal,,,No,,Yes,More than permitted people in there,No,,,,,
12/5/2026,8:20:38,CNR7303811,Success,CUST15653,Mini,Jayanagar,MG Road,4.4,53.5,No,,No,,No,,180.2,24.6,4.5,3.8
13/5/2026,12:48:07,CNR6665634,Pending,CUST60391,Prime SUV,Brookefield,HSR Layout,,,No,,No,,No,,,,,
9/5/2026,15:44:27,CNR6158651,Success,CUST57108,Prime SUV,Jayanagar,Nagawara,2,57.1,No,,No,,No,,264.45,13.4,3.8,4
3/5/2026,9:39:48,CNR8472102,Success,CUST43784,Prime SUV,Shivajinagar,Lalbagh,9.9,37.3,No,,No,,No,,637.55,3.7,4.4,4.5
10/5/2026,15:35:59,CNR3120131,Success,CUST68480,Bike,KR Puram,Frazer Town,5.8,27.5,No,,No,,No,,739.54,15.8,5,3.6
2/5/2026,14:23:49,CNR5509630,Success,CUST29508,Prime SUV,Bommanahalli,Nagawara,8.4,44.4,No,,No,,No,,1165.84,18.7,4.5,4.4
7/5/2026,19:29:58,CNR7414322,Success,CUST26116,Mini,Hoodi,Richmond Town,4,59.1,No,,No,,No,,622.32,29.9,4.8,4
10/5/2026,2:36:44,CNR2377646,Success,CUST32812,Bike,Cunningham Road,Vijayanagar,8,15.1,No,,No,,No,,137.93,3.3,4.8,4.3
4/5/2026,17:43:51,CNR4487653,Success,CUST18403,Prime Sedan,Hennur,Kadugodi,5.9,10,No,,No,,No,,740.28,13.1,4.9,4.1
21/5/2026,2:48:15,CNR7371645,Success,CUST52178,eBike,Varthur,Hoodi,7.3,52,No,,No,,No,,264.11,10.5,3.7,4.6
9/5/2026,13:31:16,CNR3105359,Success,CUST25173,Prime Sedan,Shivajinagar,Anekal,9.4,27.7,No,,No,,No,,279.97,25.6,3.8,4.9
19/5/2026,16:02:58,CNR5606955,Cancelled by Customer,CUST26838,Auto,Bannerghatta Road,Jayanagar,,,Yes,Change of plans,No,,No,,,,,
20/5/2026,13:31:19,CNR2533022,Cancelled by Driver,CUST99272,eBike,Varthur,MG Road,,,No,,Yes,Customer related issue,No,,,,,
15/5/2026,0:04:18,CNR3312692,Incomplete,CUST73651,Mini,Bellandur,Sarjapur Road,,,No,,No,,Yes,Other Issue,,,,
15/5/2026,1:01:03,CNR1846462,Pending,CUST85898,eBike,Majestic,Yelahanka,,,No,,No,,No,,,,,
17/5/2026,17:05:52,CNR5788155,Cancelled by Driver,CUST79920,Bike,Devanahalli,Varthur,,,No,,Yes,Customer related issue,No,,,,,
9/5/2026,14:52:26,CNR9096301,Cancelled by Customer,CUST96862,Prime Sedan,Marathahalli,Yelahanka,,,Yes,AC is not working,No,,No,,,,,
1/5/2026,19:40:11,CNR8737276,Success,CUST54647,Prime Sedan,Sahakar Nagar,Sarjapur Road,2.9,37,No,,No,,No,,409.73,13,3.8,4.7
20/5/2026,14:11:24,CNR3680479,Cancelled by Driver,CUST63605,eBike,Hoodi,HSR Layout,,,No,,Yes,The customer was coughing/sick,No,,,,,
19/5/2026,20:32:35,CNR6318116,Success,CUST66336,Mini,Rajajinagar,Jayanagar,3.8,58.1,No,,No,,No,,192.27,27,3.8,4.1
16/5/2026,14:15:14,CNR3730229,Cancelled by Driver,CUST66320,Auto,Koramangala,Wilson Garden,,,No,,Yes,The customer was coughing/sick,No,,,,,
28/5/2026,6:13:08,CNR2630608,Success,CUST18826,eBike,Whitefield,Ulsoor,10.2,42.6,No,,No,,No,,740.52,21.7,4.9,4
16/5/2026,12:31:05,CNR3444120,Cancelled by Driver,CUST26563,Prime Plus,MG Road,Begur,,,No,,Yes,Customer related issue,No,,,,,
10/5/2026,20:37:14,CNR1542983,Success,CUST49257,Bike,RT Nagar,Rajajinagar,9.3,40.9,No,,No,,No,,1094.93,22.8,4.1,4.8
23/5/2026,16:11:48,CNR6850918,Success,CUST50679,eBike,Ulsoor,Varthur,11.9,44.5,No,,No,,No,,172.03,34.5,4.7,3.9
31/5/2026,19:43:55,CNR5715590,Cancelled by Driver,CUST84890,Prime SUV,Lalbagh,Majestic,,,No,,Yes,Personal & Car related issues,No,,,,,
24/5/2026,14:23:45,CNR2575274,Incomplete,CUST34981,Mini,Bommanahalli,Chickpet,,,No,,No,,Yes,Other Issue,,,,
29/5/2026,11:26:38,CNR2426311,Success,CUST17972,Prime SUV,Begur,Banashankari,2.3,28.1,No,,No,,No,,362.69,16.3,3.6,4.5
3/5/2026,11:01:02,CNR3458338,Success,CUST43404,Bike,MG Road,JP Nagar,2,22.9,No,,No,,No,,420.49,6.4,3.8,4.1
3/5/2026,19:17:22,CNR7003966,Success,CUST66286,Prime Plus,Richmond Town,Jayanagar,5.6,27.7,No,,No,,No,,517.01,33.8,4,3.8
4/5/2026,15:43:18,CNR7899149,Success,CUST27984,Mini,Hennur,MG Road,10.3,29,No,,No,,No,,286.96,16.1,3.7,4.8
23/5/2026,10:52:09,CNR9976707,Success,CUST28614,Mini,Bannerghatta Road,Cunningham Road,5.4,48.5,No,,No,,No,,561.63,28.1,4.4,3.9
12/5/2026,0:29:42,CNR3284971,Pending,CUST84056,Mini,Rajajinagar,MG Road,,,No,,No,,No,,,,,
16/5/2026,8:32:01,CNR2625383,Success,CUST35352,Mini,Sahakar Nagar,Yeshwanthpur,2.3,25.9,No,,No,,No,,685.67,13.9,4,4.8
9/5/2026,11:46:12,CNR2078095,Success,CUST13085,eBike,KR Puram,Sahakar Nagar,7.2,38.2,No,,No,,No,,391.59,19.8,4.6,3.7
24/5/2026,20:33:10,CNR9007449,Cancelled by Driver,CUST93379,Mini,Whitefield,JP Nagar,,,No,,Yes,More than permitted people in there,No,,,,,
26/5/2026,23:28:18,CNR5776965,Success,CUST35887,Prime Plus,Malleshwaram,Devanahalli,2.9,54.2,No,,No,,No,,649.7,30.3,4.7,4.7
5/5/2026,10:14:45,CNR5924144,Success,CUST88030,eBike,Yeshwanthpur,Wilson Garden,4.1,33.5,No,,No,,No,,512.14,16.6,3.9,3.5
6/5/2026,18:22:25,CNR5196160,Success,CUST65580,Auto,Yeshwanthpur,Sarjapur Road,10.2,48.5,No,,No,,No,,551.57,1.5,4.7,4.7
10/5/2026,7:53:12,CNR8042200,Cancelled by Driver,CUST17219,Prime Sedan,Shivajinagar,Frazer Town,,,No,,Yes,The customer was coughing/sick,No,,,,,
9/5/2026,15:24:31,CNR5517249,Success,CUST52262,Prime SUV,MG Road,Airport Road,9.3,39.4,No,,No,,No,,383.45,2.6,3.9,4.1
17/5/2026,19:50:31,CNR6417006,Success,CUST65276,Mini,Begur,Frazer Town,8.7,11.6,No,,No,,No,,359.85,24.1,3.6,4.2
24/5/2026,5:01:12,CNR5907528,Cancelled by Driver,CUST41883,Prime Sedan,Indiranagar,Malleshwaram,,,No,,Yes,Customer related issue,No,,,,,
24/5/2026,1:43:47,CNR8457141,Pending,CUST99568,Bike,Nagawara,Wilson Garden,,,No,,No,,No,,,,,
7/5/2026,17:20:55,CNR2331699,Cancelled by Customer,CUST15111,Bike,Bannerghatta Road,Malleshwaram,,,Yes,Change of plans,No,,No,,,,,
5/5/2026,20:34:45,CNR6056335,Success,CUST17370,Prime Sedan,Hennur,Kadugodi,3,37.4,No,,No,,No,,174.32,34.1,3.8,3.8
11/5/2026,20:08:51,CNR1450977,Success,CUST90835,eBike,Malleshwaram,Lalbagh,5.6,10.6,No,,No,,No,,984.47,10.8,4.6,4.3
4/5/2026,20:10:55,CNR3051563,Success,CUST77175,Prime SUV,Marathahalli,Chickpet,5.8,24.2,No,,No,,No,,417.79,6.3,4.1,4.2
3/5/2026,7:56:58,CNR5779625,Success,CUST43144,eBike,Koramangala,BTM Layout,10.7,22.4,No,,No,,No,,1290.23,23,4.8,4.5
8/5/2026,15:16:18,CNR1121073,Success,CUST87887,Bike,Sarjapur Road,Bellandur,6.9,25.1,No,,No,,No,,170.25,19.8,3.8,4.6
12/5/2026,3:58:48,CNR7168907,Cancelled by Driver,CUST53465,Bike,Marathahalli,Madiwala,,,No,,Yes,Customer related issue,No,,,,,
18/5/2026,8:49:41,CNR8198239,Success,CUST68233,eBike,Madiwala,Indiranagar,2.7,36.3,No,,No,,No,,593.21,30.5,4.1,4.2
23/5/2026,17:45:35,CNR1943271,Success,CUST13657,Mini,Majestic,RT Nagar,4.5,35.3,No,,No,,No,,980.89,34.3,4.3,4.6
7/5/2026,19:07:20,CNR6087380,Success,CUST33263,Prime Plus,Indiranagar,Kadugodi,10.8,29,No,,No,,No,,410.01,18.4,4.1,3.5
25/5/2026,8:12:21,CNR4412218,Success,CUST19236,Prime SUV,Whitefield,Bommanahalli,5.3,46.9,No,,No,,No,,250.37,22,4.6,4
2/5/2026,12:21:30,CNR3299895,Success,CUST15669,Bike,Indiranagar,Kalyan Nagar,4.7,23.1,No,,No,,No,,417.08,25.2,4.1,4.4
14/5/2026,20:28:32,CNR7985217,Success,CUST26494,eBike,Cunningham Road,Bellandur,4.7,39.4,No,,No,,No,,430.9,5.5,4.7,3.8
20/5/2026,10:42:58,CNR1904287,Success,CUST13035,Auto,Yelahanka,Shivajinagar,7.2,16.3,No,,No,,No,,187.94,14,3.6,3.9
10/5/2026,21:01:43,CNR2377503,Cancelled by Driver,CUST58369,Bike,Airport Road,Begur,,,No,,Yes,More than permitted people in there,No,,,,,
22/5/2026,7:28:18,CNR6839373,Success,CUST54802,Bike,Malleshwaram,Kengeri,7.2,55.7,No,,No,,No,,684.95,27,4.9,3.9
27/5/2026,15:20:43,CNR4918941,Success,CUST41912,Prime Plus,HSR Layout,Jayanagar,7.2,37.9,No,,No,,No,,130.06,26.8,3.8,4.4
3/5/2026,11:13:28,CNR1613040,Success,CUST94160,Auto,Kengeri,Kalyan Nagar,7.6,47.6,No,,No,,No,,974.55,14.5,4.4,4.7
17/5/2026,14:58:31,CNR6157049,Success,CUST14939,Prime Plus,Jayanagar,Basavanagudi,7.9,29,No,,No,,No,,502.99,26.4,4.1,3.8
1/5/2026,19:11:06,CNR1432211,Cancelled by Customer,CUST36367,Bike,Bommanahalli,Anekal,,,Yes,Wrong Address,No,,No,,,,,
9/5/2026,20:39:59,CNR1062436,Incomplete,CUST78036,Prime Plus,Jayanagar,Sarjapur Road,,,No,,No,,Yes,Vehicle Breakdown,,,,
3/5/2026,15:36:10,CNR2861543,Success,CUST47420,Prime Plus,Nagawara,Brookefield,6.1,58.6,No,,No,,No,,268.9,14.5,4.2,3.6
19/5/2026,12:05:29,CNR7235839,Success,CUST34732,Prime Plus,Richmond Town,Kengeri,9.3,28.1,No,,No,,No,,147.19,29.5,4,4.6
9/5/2026,5:16:51,CNR6947700,Cancelled by Driver,CUST58726,eBike,Cunningham Road,KR Puram,,,No,,Yes,Personal & Car related issues,No,,,,,
9/5/2026,17:28:27,CNR8400240,Cancelled by Customer,CUST82428,Bike,Domlur,Hoodi,,,Yes,Driver asked to cancel,No,,No,,,,,
7/5/2026,21:35:38,CNR2866238,Pending,CUST52075,Prime SUV,Airport Road,RT Nagar,,,No,,No,,No,,,,,
8/5/2026,9:23:50,CNR6504956,Success,CUST30771,Prime SUV,Kadugodi,Begur,8.5,49.9,No,,No,,No,,129.31,26.6,3.6,3.9
8/5/2026,20:51:27,CNR1360376,Success,CUST91978,Auto,Malleshwaram,Richmond Town,10.3,51.7,No,,No,,No,,241.45,7.7,4.5,3.7
23/5/2026,17:17:14,CNR6387047,Success,CUST38539,eBike,Chickpet,RT Nagar,10.8,25,No,,No,,No,,877.92,19.4,4.5,3.9
30/5/2026,17:45:29,CNR7649465,Pending,CUST87048,Auto,Lalbagh,Ulsoor,,,No,,No,,No,,,,,
16/5/2026,19:33:59,CNR8053683,Success,CUST21074,Mini,Ulsoor,Sarjapur Road,10.1,42,No,,No,,No,,541.69,25.8,3.6,4.8
18/5/2026,11:22:10,CNR2966389,Cancelled by Customer,CUST83193,Prime Sedan,Begur,Wilson Garden,,,Yes,Driver asked to cancel,No,,No,,,,,
25/5/2026,15:44:04,CNR3860915,Pending,CUST79964,Prime Plus,CV Raman Nagar,Indiranagar,,,No,,No,,No,,,,,
16/5/2026,12:06:38,CNR1899887,Success,CUST31431,Mini,Peenya,Brookefield,5.5,21.6,No,,No,,No,,245.64,14.7,3.7,4.8
10/5/2026,7:04:47,CNR7705281,Success,CUST36692,Auto,JP Nagar,Jayanagar,9.5,33.6,No,,No,,No,,491.04,26.8,3.7,5
30/5/2026,11:37:25,CNR1569475,Success,CUST65114,eBike,KR Puram,Malleshwaram,10.8,10.9,No,,No,,No,,1029.59,22.8,4.4,5
29/5/2026,21:28:19,CNR9310829,Incomplete,CUST63299,eBike,Hebbal,Cunningham Road,,,No,,No,,Yes,Other Issue,,,,
7/5/2026,17:42:37,CNR8203023,Success,CUST36903,Auto,Ulsoor,Anekal,6.6,15,No,,No,,No,,285.49,31,4.8,4.1
23/5/2026,10:46:23,CNR6304117,Success,CUST35384,eBike,Rajajinagar,Bellandur,5.3,56.5,No,,No,,No,,294.81,29.1,3.9,5
20/5/2026,18:05:14,CNR5543134,Success,CUST10920,Prime SUV,KR Puram,Jayanagar,2.6,19.9,No,,No,,No,,515.82,15.3,5,3.6
21/5/2026,19:47:36,CNR3012083,Success,CUST78272,Prime Sedan,Hoodi,Sahakar Nagar,9,17.5,No,,No,,No,,378.55,30,4.7,4.2
26/5/2026,9:29:57,CNR1906104,Success,CUST50681,Mini,Wilson Garden,Frazer Town,5.9,25.8,No,,No,,No,,363.39,7,4,4.3
22/5/2026,11:41:30,CNR8385975,Success,CUST78030,Mini,Sarjapur Road,Cunningham Road,6.8,31.1,No,,No,,No,,102.37,7.1,3.9,3.8
17/5/2026,16:19:31,CNR2683406,Success,CUST37887,eBike,Bellandur,Electronic City,6.4,24.4,No,,No,,No,,522.56,24.9,4.1,3.9
26/5/2026,15:48:12,CNR9411111,Success,CUST16715,Auto,Bellandur,Shivajinagar,9.3,21.2,No,,No,,No,,441.13,1.6,4.4,4
9/5/2026,7:43:01,CNR1995663,Pending,CUST62382,Auto,Cunningham Road,Sahakar Nagar,,,No,,No,,No,,,,,
22/5/2026,12:15:29,CNR6570306,Success,CUST71284,Prime SUV,Banashankari,Whitefield,7,20.1,No,,No,,No,,324.46,33.2,4.3,4.5
23/5/2026,21:06:07,CNR1001706,Success,CUST74155,Prime Sedan,Yeshwanthpur,Shivajinagar,4.7,34.7,No,,No,,No,,688.27,24.5,3.8,4.4
27/5/2026,16:49:12,CNR4293488,Success,CUST74312,Auto,Yeshwanthpur,Rajajinagar,6.3,39.6,No,,No,,No,,260.48,10.1,4.3,3.8
31/5/2026,8:11:52,CNR9053099,Success,CUST39632,Prime Plus,Malleshwaram,Majestic,2.5,26.8,No,,No,,No,,149.46,10.7,4.3,5
17/5/2026,18:42:46,CNR2302539,Cancelled by Driver,CUST78263,Prime Sedan,Hoodi,Cunningham Road,,,No,,Yes,The customer was coughing/sick,No,,,,,
16/5/2026,8:03:56,CNR7339687,Success,CUST91175,Prime SUV,Richmond Town,Airport Road,9.9,23.2,No,,No,,No,,524.75,5.8,4.1,3.6
18/5/2026,0:42:13,CNR4213713,Cancelled by Driver,CUST40429,Mini,Kengeri,BTM Layout,,,No,,Yes,Personal & Car related issues,No,,,,,
21/5/2026,8:54:09,CNR7025647,Success,CUST24091,eBike,Kengeri,Malleshwaram,11.1,46.5,No,,No,,No,,158.93,31,3.6,4
23/5/2026,12:57:02,CNR8428771,Success,CUST19578,Bike,Kadugodi,Yeshwanthpur,11.6,24.1,No,,No,,No,,762.55,5.5,4.4,4.4
9/5/2026,16:17:33,CNR1878966,Success,CUST10691,Prime Sedan,Nagawara,Varthur,6,48.7,No,,No,,No,,756.67,26,4.3,4.9
16/5/2026,16:26:52,CNR9556156,Success,CUST53285,Prime SUV,Wilson Garden,Hebbal,4.9,27.4,No,,No,,No,,146.67,15.6,4.5,4.2
11/5/2026,12:57:04,CNR5059722,Cancelled by Driver,CUST13953,Bike,Shivajinagar,Varthur,,,No,,Yes,The customer was coughing/sick,No,,,,,
2/5/2026,11:42:32,CNR8156486,Success,CUST75096,Mini,Basavanagudi,Wilson Garden,4.2,16.3,No,,No,,No,,1163.04,17.3,4,3.8
19/5/2026,8:33:49,CNR2427622,Success,CUST95918,Prime Plus,Varthur,Devanahalli,7.9,26,No,,No,,No,,958.33,5.2,4.7,3.5
28/5/2026,14:19:39,CNR2391282,Success,CUST24692,eBike,Bommanahalli,Yelahanka,8.8,38.3,No,,No,,No,,99.65,12.9,3.8,4
30/5/2026,18:28:24,CNR4839761,Success,CUST81770,Prime SUV,MG Road,Sarjapur Road,2.6,44.6,No,,No,,No,,388.24,4.9,4.5,4.3
17/5/2026,21:10:44,CNR6153889,Success,CUST63559,Prime Sedan,Electronic City,Jayanagar,8.3,30,No,,No,,No,,213.26,13.1,3.9,4.6
24/5/2026,18:28:20,CNR7306323,Cancelled by Customer,CUST40069,eBike,Sarjapur Road,Peenya,,,Yes,Change of plans,No,,No,,,,,
23/5/2026,3:17:59,CNR9429640,Success,CUST44999,eBike,Sahakar Nagar,Jayanagar,11.8,42,No,,No,,No,,953.77,26.9,3.6,3.9
8/5/2026,20:22:04,CNR6742004,Cancelled by Driver,CUST48623,eBike,Kengeri,RT Nagar,,,No,,Yes,Personal & Car related issues,No,,,,,
2/5/2026,19:46:15,CNR9903678,Success,CUST79181,Bike,Chickpet,Hennur,9.1,31.1,No,,No,,No,,563.38,30,4.2,4.1
24/5/2026,21:29:22,CNR3168228,Success,CUST64127,Prime SUV,RT Nagar,Chickpet,7.9,19,No,,No,,No,,492.43,11.5,3.6,3.6
9/5/2026,6:13:04,CNR3109686,Success,CUST77594,Prime SUV,Peenya,Anekal,7.2,46.1,No,,No,,No,,655.9,29.2,4.6,4.5
17/5/2026,18:01:55,CNR6476603,Success,CUST36023,eBike,Jayanagar,Devanahalli,3.6,34.1,No,,No,,No,,299.32,25.8,4.2,3.6
17/5/2026,19:36:21,CNR3696453,Incomplete,CUST28203,Mini,Jayanagar,Chickpet,,,No,,No,,Yes,Customer Demand,,,,
25/5/2026,11:46:01,CNR2310395,Success,CUST16437,Mini,MG Road,Kadugodi,4.1,39.6,No,,No,,No,,456.89,20.9,3.6,3.9
20/5/2026,14:12:31,CNR2722069,Cancelled by Customer,CUST21698,Bike,Bannerghatta Road,HSR Layout,,,Yes,Change of plans,No,,No,,,,,
26/5/2026,12:00:35,CNR3606452,Success,CUST45130,Prime Plus,Marathahalli,Whitefield,3.4,13.5,No,,No,,No,,590.99,4.6,4.1,4.2
24/5/2026,7:52:54,CNR4005341,Cancelled by Customer,CUST65966,Prime Plus,Begur,Bommanahalli,,,Yes,Change of plans,No,,No,,,,,
31/5/2026,8:25:25,CNR8702867,Pending,CUST41752,Prime Sedan,Vijayanagar,Begur,,,No,,No,,No,,,,,
27/5/2026,7:51:45,CNR6194907,Success,CUST41347,Mini,Kengeri,Jayanagar,5.4,22.2,No,,No,,No,,578.45,20.6,3.6,4.1
7/5/2026,8:43:27,CNR3089435,Success,CUST42516,Prime Plus,Majestic,Kalyan Nagar,10.5,18.9,No,,No,,No,,293.66,17,4.9,4.9
31/5/2026,15:37:57,CNR2637418,Success,CUST82548,Mini,Anekal,Indiranagar,2.3,49.9,No,,No,,No,,293.98,5.3,4,4.6
10/5/2026,17:36:23,CNR9118902,Cancelled by Customer,CUST46506,Prime SUV,Koramangala,KR Puram,,,Yes,Driver is not moving towards pickup location,No,,No,,,,,
19/5/2026,11:46:04,CNR8789091,Success,CUST26781,Mini,Chickpet,Anekal,2.1,19,No,,No,,No,,819.74,17.2,5,4.1
30/5/2026,13:24:34,CNR8994512,Success,CUST89278,Auto,Nagawara,Kalyan Nagar,11.4,43.7,No,,No,,No,,172.45,21.1,3.7,3.8
7/5/2026,9:04:48,CNR3955499,Success,CUST83008,Bike,Jayanagar,Bannerghatta Road,6.9,20.4,No,,No,,No,,544,22.6,4.8,3.8
27/5/2026,17:35:17,CNR2130495,Cancelled by Driver,CUST11747,eBike,Whitefield,Devanahalli,,,No,,Yes,Customer related issue,No,,,,,
30/5/2026,21:13:04,CNR4537189,Pending,CUST76497,eBike,Madiwala,Frazer Town,,,No,,No,,No,,,,,
27/5/2026,19:08:23,CNR3523170,Success,CUST85748,Bike,Yeshwanthpur,Indiranagar,5.9,50.9,No,,No,,No,,599.79,17.9,3.6,4.5
25/5/2026,12:44:49,CNR5450726,Cancelled by Driver,CUST37424,eBike,Yelahanka,Brookefield,,,No,,Yes,More than permitted people in there,No,,,,,
9/5/2026,16:37:03,CNR4308213,Success,CUST71585,Auto,Varthur,CV Raman Nagar,2.8,47.5,No,,No,,No,,142.54,4.3,3.9,4.6
13/5/2026,6:55:02,CNR1241275,Success,CUST23139,Prime Plus,Devanahalli,Malleshwaram,4.3,40.1,No,,No,,No,,137.63,33,4,4.7
24/5/2026,8:08:07,CNR3878802,Success,CUST27582,Auto,Shivajinagar,Sahakar Nagar,3.3,12.2,No,,No,,No,,142.53,30.4,4.9,4.2
3/5/2026,12:53:58,CNR2702984,Cancelled by Customer,CUST83127,Bike,Malleshwaram,Vijayanagar,,,Yes,Change of plans,No,,No,,,,,
28/5/2026,16:11:36,CNR4374921,Success,CUST25557,Prime Plus,RT Nagar,Basavanagudi,10.9,26.1,No,,No,,No,,566.66,23.3,4.2,4.8
7/5/2026,16:43:56,CNR3245488,Success,CUST73591,Prime Sedan,BTM Layout,Madiwala,10.1,17,No,,No,,No,,200.98,12.2,4.1,4.5
17/5/2026,17:58:42,CNR8537421,Success,CUST17152,Bike,Electronic City,MG Road,2.4,27.5,No,,No,,No,,502.76,20,4.7,3.8
3/5/2026,16:16:26,CNR9238884,Success,CUST98858,Prime Sedan,Kengeri,Nagawara,7.7,24.3,No,,No,,No,,1188.32,22,4.9,3.5
6/5/2026,2:11:38,CNR6551021,Success,CUST48011,Mini,BTM Layout,MG Road,3.4,59.6,No,,No,,No,,183.13,29.6,4.1,4.6
18/5/2026,17:39:18,CNR9200883,Success,CUST18650,Prime Plus,Sahakar Nagar,Airport Road,6.9,12.9,No,,No,,No,,143,2.2,4.6,3.6
20/5/2026,7:58:10,CNR7589247,Success,CUST27020,eBike,Domlur,Wilson Garden,10.2,11.9,No,,No,,No,,115.99,23.2,4.3,3.5
9/5/2026,8:19:13,CNR1957669,Success,CUST50389,Prime Plus,Rajajinagar,Madiwala,4.4,49,No,,No,,No,,441.31,29.3,4.8,4.4
3/5/2026,16:55:51,CNR7292026,Cancelled by Driver,CUST76954,Auto,Whitefield,Majestic,,,No,,Yes,Personal & Car related issues,No,,,,,
17/5/2026,9:10:40,CNR3286085,Incomplete,CUST39753,Mini,Koramangala,Yeshwanthpur,,,No,,No,,Yes,Vehicle Breakdown,,,,
26/5/2026,16:13:40,CNR4971869,Success,CUST22448,Prime SUV,Bellandur,Yeshwanthpur,5.9,58.1,No,,No,,No,,116.4,14.1,3.8,3.9
6/5/2026,23:03:22,CNR4704319,Incomplete,CUST58816,Prime SUV,Varthur,Richmond Town,,,No,,No,,Yes,Customer Demand,,,,
23/5/2026,19:14:13,CNR9812731,Success,CUST21180,Bike,Kengeri,BTM Layout,9.7,18.8,No,,No,,No,,1215.11,18.6,3.9,4.9
12/5/2026,13:27:59,CNR6116412,Cancelled by Driver,CUST68219,Prime Sedan,Wilson Garden,Electronic City,,,No,,Yes,The customer was coughing/sick,No,,,,,
30/5/2026,16:59:15,CNR1908239,Cancelled by Customer,CUST21955,Prime SUV,Brookefield,Majestic,,,Yes,AC is not working,No,,No,,,,,
3/5/2026,16:56:46,CNR3918751,Pending,CUST44049,eBike,Nagawara,Electronic City,,,No,,No,,No,,,,,
2/5/2026,8:53:43,CNR3712208,Success,CUST34457,Mini,Kengeri,Kadugodi,3.2,30.7,No,,No,,No,,128.03,29,4.5,3.5
3/5/2026,16:42:44,CNR5289966,Success,CUST98348,Auto,Yelahanka,Lalbagh,11.3,45.8,No,,No,,No,,437.93,15.2,4.6,3.5
24/5/2026,6:15:50,CNR8414181,Success,CUST30184,Prime Plus,BTM Layout,Banashankari,4.3,57.2,No,,No,,No,,447.95,27.4,3.6,3.5
30/5/2026,9:58:38,CNR5057818,Cancelled by Driver,CUST91419,Auto,Kalyan Nagar,Domlur,,,No,,Yes,Personal & Car related issues,No,,,,,
25/5/2026,13:25:58,CNR4068538,Success,CUST32769,Auto,Nagawara,Hebbal,11.1,52.2,No,,No,,No,,91.28,9.8,4.3,4.1
